start	end	text
2341600	2342400	chiaro
2342400	2343180	perché il nostro linguaggio
2343180	2343580	gioca
2343580	2344200	perché la nostra mente
2344200	2345200	gioca sul linguaggio
2345200	2348360	punto fondamentale
2348360	2353300	da ora che ci siamo dati
2353300	2354060	la semantica
2354060	2354720	il modello
2354720	2355860	noi
2355860	2356620	in logica
2356620	2357220	diciamo
2357220	2358600	che non ti permettiamo
2358600	2359720	di essere
2359720	2360480	confuso
2360480	2362160	se tu dai un nome
2362160	2362700	a una cosa
2362700	2364140	quel nome lì
2364140	2366640	corrisponde
2366640	2367280	a quella cosa
2367280	2368340	quindi
2368340	2373180	se una cosa
2373180	2373720	la chiamo
2373720	2374260	pausa
2374260	2374820	ad esempio
2374820	2375580	come persona
2375580	2378300	non va bene
2378300	2379440	chiamarla
2379440	2380880	per avere
2380880	2381680	uno qui
2381680	2383480	e avere due qui
2383480	2386280	ok
2386280	2387480	una stringa
2387480	2389640	del world model
2389640	2390080	che si chiama
2390080	2390800	un concetto
2390800	2391680	questo lo vediamo
2391680	2392260	tra un minuto
2392260	2393560	non può denotare
2393560	2394740	due concetti diversi
2394740	2395420	e voi vi dite
2395420	2395880	sì ma nel mondo
2395880	2396960	c'è uno sacco di faus
2396960	2397360	esatto
2397360	2398280	e voglio tutto qui
2398280	2399820	che
2399820	2400800	il linguaggio
2400800	2401820	è intenzionamente ambito
2401820	2403080	viceversa
2403080	2404280	si dice
2404280	2405560	si permette di dire
2405560	2406260	che faus
2406260	2408540	punta a uno
2408540	2410360	e
2410360	2411940	giuntina
2411940	2414480	punta a uno
2414480	2416040	perché
2416040	2417020	non c'è confusione
2417020	2417660	si chiama
2417660	2419320	non è mia
2419320	2419880	o non è mia
2419880	2420780	quella che volete dire
2420780	2424780	e l'altra cosa
2424780	2425280	importante
2425280	2425900	che vedremo
2425900	2426940	nel principio
2426940	2427920	di composizionalità
2427920	2428520	che vedremo
2428520	2428920	avete visto
2428920	2429440	alle volte
2429440	2430280	il modo
2430280	2430800	con cui
2430800	2431340	i termini
2431340	2431760	di linguaggio
2431760	2432600	si compongano
2432600	2433480	deve essere
2433480	2433880	mattato
2433880	2434480	uno a uno
2434480	2435340	sulla struttura
2435340	2436260	quindi se io dico
2436260	2438160	se io ho due persone vicine
2438160	2443220	dentro delle due persone
2443220	2443940	che erano qui
2443940	2447320	e questo devo scrivere
2447320	2448040	come Nier
2448040	2449880	P1
2449880	2450400	P2
2450400	2453240	posso fare Nier
2453240	2453820	P1
2453820	2454280	P2
2454280	2454960	P5
2454960	2459400	la struttura
2459400	2460020	linguistica
2460020	2460800	se ci pensate
2460800	2461540	provate a ragionare
2461540	2461880	quando dice
2461880	2462580	io mangio
2462580	2463040	la mela
2463040	2463600	io mangio
2463600	2463900	la mela
2463900	2464720	io chi?
2464900	2465080	io
2465080	2466000	mela
2466000	2466460	mela
2466460	2467080	mangio
2467080	2468120	io che muovo
2468120	2469020	la casa
2469020	2469580	è vicina
2469580	2470620	alla strada
2470620	2471300	la casa
2471300	2472040	un oggetto
2472040	2472840	vicina
2472840	2473560	effettivamente
2473560	2475040	quello dentro
2475040	2475200	qui
2475200	2475740	della strada
2475740	2476300	quello che è
2476300	2477680	quindi noi
2477680	2478600	abbiamo questa capacità
2478600	2479360	linguistica
2479360	2481560	che usiamo
2481560	2482580	nel linguaggio naturale
2482580	2485160	e che per me
2485160	2485780	usate anche
2485780	2486520	in tutti i linguaggi
2486520	2487140	semi formali
2487140	2487780	che avete visto
2487780	2489760	dove avete
2489760	2490300	questa capacità
2490300	2491200	tale per cui
2491200	2492240	il modello
2492240	2492740	di intesa
2492740	2493620	come l'avete in testa
2493620	2494600	ma non l'avete mai
2494600	2495600	preso esplicito
2495600	2496480	si mappa
2496480	2498400	quasi uno a uno
2498400	2499280	sulla vostra
2499280	2500160	struttura linguistica
2500160	2500580	e dal motivo
2500580	2501120	per cui la gente
2501120	2501620	vi capisce
2501620	2502200	per la struttura
2502200	2502820	è invariante
2502820	2504200	ok
2504200	2505040	ve lo insegnano a scuola
2505040	2505540	mi insegnano
2505540	2506020	gli inglesi
2506020	2507020	mi insegnano di una maniera
2507020	2507500	noi ci insegnano
2507500	2508020	di un'altra maniera
2508020	2508580	poi gli inglesi
2508580	2509340	parlano inglesi
2509340	2510260	e la struttura
2510260	2510680	ce l'ha
2510680	2511780	imparare a parlare
2511780	2512740	vuol dire imparare
2512740	2513860	queste strutture
2513860	2515060	linguistiche
2515060	2516700	che poi te le fanno vedere
2516700	2517480	e corrispondono
2517480	2518140	come ti dicono
2518140	2519560	la casa vicino alla strada
2519560	2520260	tutta l'immagine
2520260	2520980	che hai già vista
2520980	2522000	è la struttura linguistica
2522000	2524040	tutto questo funziona bene
2524040	2524940	in logica
2524940	2525740	lo formalizziamo
2525740	2526500	quindi cos'è
2526500	2528220	il modello del mondo
2528220	2529000	il modello del mondo
2529000	2530300	ti dà un linguaggio
2530300	2531520	che ti permette
2531520	2532040	di scrivere
2532040	2533320	non ambigualmente
2533320	2534620	i concetti
2534620	2535040	e le concetti
2535040	2535600	di azione
2535600	2536540	che nominano
2536540	2538060	i percetti
2538060	2538780	e le percezioni
2538780	2539800	potete mandare gli inferimenti
2539800	2541140	concetti e concettazioni
2541140	2543300	sono oggetti linguistici
2543300	2544060	che
2544060	2546200	per ogni concetto
2546200	2548700	c'è un solo percetto
2548700	2550260	per un percetto
2550260	2551440	ci possono essere più concetti
2551440	2552240	questo è quello che è
2552240	2554540	quindi
2554540	2555420	eccolo qua
2555420	2561220	quindi a questo punto
2561220	2562420	i pallini
2562420	2563600	se noi torniamo indietro
2563600	2564120	ci mettiamo
2564120	2565400	30 uomo
2565400	2566280	in questa roba qui
2566280	2567700	ci scrivete 30 qua
2567700	2568720	ci scrivete 2 uomo qua
2568720	2569320	eccetera eccetera
2569320	2569640	ovviamente
2569640	2570400	30 qua
2570400	2571240	va in italiano
2571240	2572660	non va in inglese
2572660	2577180	quindi
2577180	2581480	guardate bene
2581480	2582020	che sto parlando
2582020	2582580	dei concetti
2582580	2582840	mi sono
2582840	2583720	nelle posizioni matematici
2583720	2584500	ho visto i concetti
2584500	2585140	sono dei concetti
2585140	2586980	che in linguistica
2586980	2588180	la gente dice
2588180	2590020	come sono centinaia di papers
2590020	2591360	sono gli oggetti
2591360	2592020	con cui si può
2592020	2592880	sgessi significato
2592880	2593520	il linguaggio
2593520	2594340	ok
2594340	2598620	e questi concetti
2598620	2600300	vengono attaccati
2600300	2601500	persona
2601500	2603820	è questo oggetto
2603820	2605000	persona 3
2605000	2606460	questa è un'istanza
2606460	2608260	questa è una proprietà
2608260	2609260	a un valore
2609260	2609860	id
2609860	2610440	è una proprietà
2610440	2611200	a due valori
2611200	2612560	e li attacchiamo
2612560	2613100	e infatti
2613100	2614220	questo matematicamente
2614220	2614580	è una nostra
2614580	2615640	tutta l'interprezzazione
2615640	2616500	nel corso
2616500	2617640	tra due lezioni
2617640	2618040	faremo
2618040	2619060	difoneremo
2619060	2619960	matematicamente
2619960	2621180	questo attaccio
2621180	2622180	nel quadro
2622180	2624280	proprio da che abbiamo
2624280	2624980	fatto quando abbiamo fatto
2624980	2625320	questa
2625320	2626940	è esattamente
2626940	2627960	quello che non avete mai visto
2627960	2628800	esattamente
2628800	2630960	l'elemento di novità
2630960	2631780	che lo portiamo qua
2631780	2632780	una volta che
2632780	2633520	noi diciamo
2633520	2634500	noi assumiamo
2634500	2635580	che quando tu
2635580	2637020	fai una scrittura
2637020	2637700	linguistica
2637700	2638640	non solo il linguaggio
2638640	2639360	è fatto bene
2639360	2640560	non solo il linguaggio
2640560	2642520	si mappa correttamente
2642520	2644780	sul modello inteso
2644780	2646460	sul modello di riferimento
2646460	2647840	ma
2647840	2649080	c'è questo matematico
2649080	2649520	in una u
2649520	2652680	questo è quello
2652680	2653400	che ci permette
2653400	2653780	di fare
2653780	2655200	e chiaramente
2655200	2655840	a questo punto
2655840	2656200	vedevo
2656200	2656880	una partena A
2656880	2657380	diventa
2657380	2658340	siti 30
2658340	2659240	è vero che 30
2659240	2659740	è una città?
2659880	2660020	sì
2660020	2661700	è vero che fa una città?
2661820	2661980	no
2661980	2662860	questo lo faremo
2662860	2663620	nel livello 4
2663620	2664660	al momento
2664660	2666220	stiamo semplicemente
2666220	2667980	costruendo
2667980	2668760	e descrivendo
2668760	2670800	le concettualizzazioni
2670800	2672460	ok?
2673840	2674600	notate bene
2674600	2675060	che voi
2675060	2675440	vedete
2675440	2676060	se la fa qui
2676060	2676360	se voi
2676360	2676820	non siete
2676820	2678240	se avessi messo qua
2678240	2678280	se avessi messo qua
2678280	2681740	chi ti parla?
2681740	2682220	Levanto
2682220	2682500	che è
2682500	2684780	città Levanto
2684780	2685040	e città Levanto
2685040	2685900	e città Levanto
2685900	2686320	non so
2686320	2686600	perché
2686600	2687900	non è stata Levanto
2687900	2689240	quindi sì è vero
2689240	2690820	ma voi non si vantate a Levanto
2690820	2691460	ma lo sapete
2691460	2693020	nella descrizione
2693020	2694320	ma non ce l'avete mai morto
2694320	2694560	quindi
2694560	2697000	è una
2697000	2697900	concettualizzazione
2697900	2698360	non è una
2698360	2700300	ok?
2700920	2701580	quindi qua noi
2701580	2702200	che trumenti
2702200	2702700	ci siamo andati
2702700	2703640	in un intero linguaggio
2703640	2705020	tutti questi modi
2705020	2705900	vedete come vero
2705900	2706780	se li avete visti
2706780	2707720	ma vedete come vero
2707720	2708100	perché
2708100	2710860	avete la memoria
2710860	2715520	chiaramente
2715520	2716040	abbiamo fatto vedere
2716040	2717320	il principio di composizionalità
2717320	2718240	che è fondamentale
2718240	2720380	che è una cosa
2720380	2721280	che il linguaggio naturale
2721280	2721880	non ha
2721880	2725080	o ce l'ha
2725080	2725600	più o meno
2725600	2727340	ed è il motivo
2727340	2728380	per cui il linguaggio naturale
2728380	2729060	non si riesce
2729060	2729680	a fare
2729680	2730960	il problema della rucinatura
2730960	2731720	che sarà sempre
2731720	2732560	ed è impossibile
2732560	2733460	perché tu non hai
2733460	2734260	un linguaggio formale
2734260	2734740	e va bene
2734740	2735740	avere un linguaggio formale
2735740	2736360	così è bene
2736360	2737340	possa dire quello che voglia
2737340	2738640	non è che
2738640	2739400	va male
2739400	2740520	e come al solito
2740520	2741200	è stata sempre
2741200	2741680	un esempio
2741680	2742240	poi dice ok
2742240	2742980	faccio l'LLM
2742980	2743620	e faccio l'LLM
2743620	2744420	che parla italiano
2744420	2749740	sulla sua semantica
2749740	2750940	che nessuno gli ha dato
2750940	2754140	e questo è l'argomento
2754140	2754680	di ricerca
2754680	2757860	terminologia
2757860	2759240	una percezione
2759240	2760920	è un percetto
2760920	2761640	composto
2761640	2762660	da più di uno
2762660	2763340	più percetti
2763340	2763680	quindi
2763680	2764580	la percezione
2764580	2765240	di io
2765240	2765660	vicino
2765660	2766480	ad un'altra persona
2766480	2768180	è una percezione
2768180	2768880	composta
2768880	2769560	del percetto
2769560	2769880	io
2769880	2770660	ad un'altra persona
2770660	2771180	vicino
2771180	2772820	un atomico
2772820	2774100	un percetto atomico
2774100	2777240	è un percetto
2777240	2778220	che non è un fatto
2778220	2778980	che non è una cosa
2778980	2779560	vero o falsa
2779560	2780240	questa parola
2780240	2781080	la cancello
2781080	2788420	il nome di un atomico
2788420	2788820	è un percetto
2788820	2789120	è un percetto
2789120	2790100	che è un percetto
2790100	2790480	quindi
2790480	2791740	il nome di me
2791740	2792660	come percezione
2792660	2793060	è
2793060	2794020	fausto
2794020	2795500	oppure uomo
2795500	2797080	oppure persona
2797080	2798380	oppure oggetto
2798380	2799400	a seconda di un percetto
2799400	2799980	a seconda di un percetto
2799980	2800280	a seconda di un percetto
2800280	2800380	diciamo
2800380	2801160	che vuole scegliere voi
2801160	2801900	perché scegliere
2801900	2802940	questo è
2802940	2806120	l'alfabeto
2806120	2808160	ogni volta che voi
2808160	2810420	vedete i percetti
2810420	2811500	definite l'alfabeto
2811500	2812440	l'intero l'alfabeto
2812440	2813640	l'alfabeto non l'avete dito
2813640	2815340	nelle varie cose
2815340	2817520	quando voi scegliete l'alfabeto
2817520	2818220	non verrà mai detto
2818220	2818680	ma di fatto
2818680	2819360	stai scegliendo
2819360	2820480	e voi ci vedete
2820480	2821500	la semantica intesa
2821500	2822760	anche se non c'è scritta
2822760	2823980	è esattamente
2823980	2824560	i concetti
2824560	2825180	che voi
2825180	2826540	in qualche maniera avete
2826540	2828000	e che voi dovete usare
2828000	2829200	quando vi fate il vostro modello
2829200	2830000	quindi
2830000	2830700	i concetti
2830700	2831780	è l'alfabeto
2831780	2832960	cos'è l'alfabeto
2832960	2834240	con l'alfabeto?
2834240	2835760	è le cose che esistono
2835760	2837280	perché se tu
2837280	2838420	nel tuo alfabeto
2838420	2839680	non hai la parola casa
2839680	2840840	non puoi parlare della casa
2840840	2843200	se tu nel alfabeto
2843200	2844020	non hai la parola pausa
2844020	2845020	non puoi parlare di pausa
2845020	2846520	che vuol dire
2846520	2847720	che nel tuo modello inteso
2847720	2848720	pausa non c'è
2848720	2852460	quindi quello che noi
2852460	2853220	dovremmo andare a catturare
2853220	2853880	formalmente
2853880	2855580	è che quando
2855580	2856840	noi di fatto
2856840	2858240	facciamo l'alfabeto
2858240	2858840	e non sarebbe
2858840	2859560	il corredore mi ha detto
2859560	2860760	ognuno ha le rappresentazioni
2860760	2861160	che vuole
2861160	2861560	certo
2861560	2862680	tutti qua lo stanno dando
2862680	2863660	stiamo dicendo
2863660	2864320	passo passo
2864320	2865020	tutte le varie prodotte
2865020	2865700	che stanno facendo
2865700	2866800	prima decidiamo
2866800	2867540	cosa guardare
2867540	2868320	poi decidiamo
2868320	2868900	se scegliere
2868900	2869280	o no
2869280	2874440	la concettualizzazione
2874440	2875700	è una descrizione
2875700	2876460	pausa
2876460	2877260	vicino al telefono
2877260	2878080	è una descrizione
2878080	2879360	se è vero
2879360	2880580	è una sezione di verità
2880580	2880960	ok
2880960	2883080	queste
2883080	2883740	quando vi danno
2883740	2885240	passo dopo
2885240	2891780	come iniziamo insieme
2891780	2892880	la sintassi
2892880	2896080	se la capite
2896080	2896720	stelle volte
2896720	2898060	la sintassi
2898060	2899200	di java
2899200	2900160	cos'è
2900160	2901020	è un altro modo
2901020	2901580	che ti dice
2901580	2902760	date dei percettoli
2902760	2903800	sono volte variabili
2903800	2905080	come tu le costruisci
2905080	2906560	quindi poi avrai
2906560	2907560	una semantica statica
2907560	2908520	una semantica data
2908520	2909200	dinamica
2909200	2910560	ma di fatto
2910560	2911600	loro ti stanno
2911600	2912100	accendo
2912100	2913540	le percezioni
2913540	2914040	complesse
2914040	2914900	per costruire
2914900	2916020	danno la grammatica
2916020	2916760	perché la vogliono
2916760	2917540	avere formale
2917540	2918120	perché vogliono
2918120	2918980	non vogliono
2918980	2919480	anche compiere
2919480	2920440	quello che vuole
2920440	2924180	e poi dite
2924180	2924920	dite
2924920	2926860	una
2926860	2928760	quando fate
2928760	2930060	la definizione di funzione
2930060	2930640	per esempio
2930640	2930940	tra
2930940	2931820	un po' in logica
2931820	2935020	lo scapolo
2935020	2935440	è
2935440	2937400	un nuovo
2937400	2938120	uno scosato
2938120	2938980	scapolo
2938980	2939980	un nuovo
2939980	2940660	concetto
2940660	2942180	che definisco
2942180	2943520	il tema
2943520	2945800	voi fate
2945800	2949540	definita una funzione
2949540	2950080	state
2950080	2950700	in effetti
2950700	2951280	introducendo
2951280	2951800	un nuovo
2951800	2952480	concetto
2952480	2953260	che in realtà
2953260	2953840	nasconde
2953840	2955020	una realtà
2955020	2955920	molto complessa
2955920	2958280	il knowledge graph
2958280	2960200	l'insieme
2960200	2960820	in tutte le
2960820	2962020	affermazioni vere
2962020	2963200	di povo
2963200	2964500	le posso chiamare
2964500	2964940	povo
2964940	2967460	e
2967460	2968800	quella è la scelta
2968800	2969260	dipende
2969260	2969920	se voglio parlare
2969920	2970360	di povo
2970360	2971140	all'interno
2971140	2971860	o voglio parlare
2971860	2972420	di povo
2972420	2973200	come andare
2973200	2973580	da povo
2973580	2973880	a tre
2973880	2974980	nel qual caso
2974980	2975740	non mi prega niente
2975740	2976140	il sapere
2976140	2976640	dei dettagli
2976640	2977080	di povo
2977080	2978120	ok
2978120	2979120	quindi
2979120	2981940	dov'è che abbiamo scoperto
2981940	2982680	abbiamo scoperto
2982680	2983000	che
2983000	2985280	quelle cose
2985280	2985780	che voi avete
2985780	2986160	già viste
2986160	2986640	le volte
2986640	2987640	con i linguaggi
2987640	2988800	le regole di formazione
2988800	2989400	e così via
2989400	2990980	si possono
2990980	2993360	si può dare
2993360	2994200	un meccanismo
2994200	2995160	di formalizzazione
2995160	2996340	del significato interno
2996340	2996880	in termini
2996880	2997300	di funzione
2997300	2998080	di interpretazione
2998080	2999220	che ve l'ho menzionato
2999220	3000040	ho detto che cos'è
3000040	3000880	ma in termini
3000880	3003540	di modello
3003540	3004820	ok
3004820	3006220	quindi ora possiamo
3006220	3007140	parlare delle cose
3007140	3011700	e ora però vogliamo
3011700	3013140	ora che ne possiamo
3013140	3013660	parlare
3013660	3014300	dobbiamo catturare
3014300	3014900	l'altra proprietà
3014900	3015760	fondamentale
3015760	3016660	che prima
3016660	3017340	andrà a memoria
3017340	3018100	vi ricordate
3018100	3018640	nell'esempio
3018640	3019380	a parte di rischio
3019380	3020060	che c'era stato
3020060	3020960	il car crash
3020960	3021960	vi ha detto
3021960	3022660	c'era
3022660	3024440	c'è stato
3024440	3025280	il vetro rosco
3025280	3025860	e ha detto
3025860	3026640	il vetro di sì
3026640	3027640	semplicemente
3027640	3027940	perché
3027940	3029080	ma non c'era
3029080	3033380	in letteratura
3033380	3034140	di chirurgia
3034140	3034520	c'è
3034520	3036140	documentazione
3036140	3037020	estesa
3037020	3037900	e pervasiva
3037900	3038580	che la maggioranza
3038580	3039520	delle nostre memorie
3039520	3040520	sono false
3040520	3043340	è interessante
3043340	3043800	sapere
3043800	3044740	la curiosità
3044740	3045540	ma ce la mettiamo
3045540	3046280	un sacco di storie
3046280	3049280	da informatici
3049280	3049580	invece
3049580	3050560	dobbiamo fare i modelli
3050560	3052460	poi li documentiamo
3052460	3053100	quindi in modo che
3053100	3053720	quella gente
3053720	3054560	legge
3054560	3055280	quello che abbiamo lasciato
3055280	3055500	ok
3055500	3056000	cos'è una
3056000	3057360	world logic
3057360	3058540	una world logic
3058540	3059060	prima di tutto
3059060	3059420	deve avere
3059420	3060460	il modello di riferimento
3060460	3061940	quindi vuol dire
3061940	3063120	hai costruito
3063120	3063820	il tuo modello
3063820	3065040	ti sei dato
3065040	3065700	l'armamento
3065700	3066520	per parlarne
3066520	3067320	e poi
3067320	3068060	cos'è che ti dai
3068060	3069420	ti dai
3069420	3070460	le regole di inferenza
3070460	3072460	ovvero sia
3072460	3074420	dei meccanismi
3074420	3076200	che assumendo
3076200	3076920	che certe cose
3076920	3077560	sono vere
3077560	3083140	certe cose sono vere
3083140	3084020	le puoi dedurre
3084020	3084840	cose vere
3084840	3086620	che non sono scritte
3086620	3087520	nella tua memoria
3087520	3091320	queste
3091320	3092200	queste
3092200	3093620	regole di inferenza
3093620	3094480	le puoi applicare
3094480	3095840	una dopo l'altra
3095840	3096760	per fare
3096760	3097620	una deduzione
3097620	3098240	quindi
3098240	3099100	quando avete fatto
3099100	3099740	l'algoritmo
3099740	3101920	ho messo il mio gettore
3101920	3103060	quindi era una deduzione
3103060	3103900	un algoritmo
3103900	3105040	le singole proteine
3105040	3106020	e le singole passaggi
3106020	3106860	dovete insieme
3106860	3108120	avrete fatto
3108120	3108760	big tracking
3108760	3109540	o qualunque cosa
3109540	3110520	che faremo anche noi
3110520	3113300	con la possibilità
3113300	3114000	della scelta
3114000	3116500	nel nostro regolamento
3116500	3117020	come vedremo
3117020	3117880	nei nostri algoritmi
3117880	3119100	è un bene o male
3119100	3119900	perché la cilindra
3119900	3120420	si sbaglia
3120420	3120940	anche qui
3120940	3121520	dove sale
3121520	3122800	la complessità
3122800	3123500	del regolamento
3123500	3124920	quindi
3124920	3126020	cos'è una world logic
3126020	3127880	una world logic
3127880	3128320	è
3128320	3130660	un meccanismo
3130660	3133200	che dato un linguaggio
3133200	3135080	di descrivere
3135080	3139040	quello che abbiamo deciso
3139040	3139500	di vedere
3139500	3140140	nel mondo
3140140	3141140	ci permette
3141140	3142540	di calcolare
3142540	3142840	le cose
3142840	3146380	le faremo
3146380	3147100	e noi
3147100	3147520	da
3147520	3148380	le nostre lezioni
3148380	3148860	faremo
3148860	3149720	tutta una serie
3149720	3150360	di world logic
3150360	3152700	che ci daranno
3152700	3154140	diverse capacità
3154140	3155120	di ragionamento
3155120	3160520	cos'è una sezione?
3160720	3161360	una sezione
3161360	3162580	è una concettabilizzazione
3162580	3163400	che sappiamo
3163400	3164180	che è vera
3164180	3165660	una sezione
3165660	3166920	è composta
3166920	3167740	di entity types
3167740	3168660	entity and properties
3168660	3169520	nella prossima live
3169520	3169920	vi faccio vedere
3169920	3170480	cosa sono
3170480	3171620	comunque io sono
3171620	3172180	un'entità
3172180	3173700	la mia proprietà
3173700	3174300	ha il cappello
3174300	3174960	bianco
3174960	3176520	e
3176520	3177480	la mia vita
3177480	3177960	è perché sono
3177960	3178560	una persona
3178560	3179460	un professore
3179460	3181360	un animale
3181360	3182920	un oggetto
3182920	3185160	cos'è una world logic?
3185800	3186340	una world logic
3186340	3186880	è qualcosa
3186880	3187900	che permettere
3187900	3189480	di ragionare
3189480	3190540	circa quello
3190540	3191440	che si conosce
3191440	3192920	riguarda
3192920	3193360	il modello
3193360	3194280	di riferimento
3194280	3196140	e di dire
3196140	3197740	di dedurre
3197740	3198660	usando la parola
3198660	3199860	tramite regola
3199860	3200540	di differenza
3200540	3201660	delle sezioni
3201660	3202440	che non sono
3202440	3203300	nella mia memoria
3203300	3204140	ma che sono
3204140	3204920	implicitamente
3204920	3205540	implicate
3205540	3205900	da quello
3205900	3206480	che mi sembra
3206480	3207800	ok?
3212200	3212720	quindi
3212720	3213520	la notizia
3213520	3214220	di world logic
3214220	3214900	noi
3214900	3215620	estendiamo
3215620	3216540	quello che sappiamo
3216540	3217760	se sappiamo
3217760	3218280	una cosa
3218280	3223920	possiamo dedurre
3223920	3224460	anche cose
3224460	3225140	notare bene
3225140	3225520	che
3225520	3226680	da come
3226680	3227600	da definizione
3227600	3229120	nella world logic
3229120	3229560	noi non siamo
3229560	3230500	in grado
3230500	3230940	di impararci
3230940	3231100	quella
3231100	3231800	non sappiamo
3231800	3234420	se non la sappiamo
3234420	3234800	possiamo dire
3234800	3235000	che cosa
3235000	3235500	ne conseguiamo
3235500	3236180	ma se non la sappiamo
3236180	3236880	non diciamo niente
3236880	3237480	non possiamo
3237480	3238100	neanche dire
3238100	3238900	che non la sappiamo
3238900	3241640	in effetti
3241640	3242420	se ci pensate
3242420	3243140	tutti i formalismi
3243140	3243880	che avete fatto
3243880	3245520	su world models
3245520	3248320	e i model
3248320	3248960	e così via
3248960	3249900	vi dicono
3249900	3251000	quello che vedete
3251000	3251360	c'è
3251360	3252180	ma quello che
3252180	3253140	non vedete
3253140	3253680	non c'è
3253680	3255160	e non c'è
3255160	3256340	perché non lo sapete
3256340	3257040	o non c'è
3257040	3257460	perché se non è
3257460	3258160	dimenticato
3258160	3258820	non lo sapete
3258820	3259680	vedete
3259680	3260500	solo quello che c'è
3260500	3263780	e infatti
3263780	3264500	le world logic
3264500	3265840	e di fatto
3265840	3266360	poi faremo
3266360	3267040	i knowledge graph
3267040	3267860	come probabilmente
3267860	3269100	il world model
3269100	3269800	più espressivo
3269800	3270820	sicuramente
3270820	3271740	non molto espressivo
3271740	3272580	quando andiamo
3272580	3273360	in queste logiche
3273360	3273700	qui
3273700	3274780	noi possiamo
3274780	3275300	e vedremo
3275300	3276180	che è molto utile
3276180	3277040	sicuramente
3277040	3277680	di fare un sacco
3277680	3278460	di conseguenze
3278460	3279380	non è vero
3279380	3279900	che non serve
3279900	3280860	ma solamente
3280860	3281280	vi danno
3281280	3282660	quello che sappiamo
3282660	3283420	eccolo qua
3283420	3284400	cosa sono i concetti
3284400	3284940	eccolo qui
3284940	3286400	la foto iniziale
3286400	3287140	vi ricordate
3287140	3289120	c'era una città
3289120	3290100	c'era una città
3290100	3291480	c'era una chiesa
3291480	3291980	una piazza
3291980	3292680	una fontana
3292680	3293420	un'entità
3293420	3294060	trento
3294060	3294540	così via
3294540	3296380	entity type
3296380	3296960	città
3296960	3298120	un entity type
3298120	3298980	che è un'entità
3298980	3300220	che è vera
3300220	3302220	dell'entità trento
3302220	3302780	church
3302780	3303480	che è vera
3303480	3304520	dell'entità duomo
3304520	3306100	è dentro
3306100	3306540	il nere
3306540	3307380	è vero
3307380	3308620	che il duomo
3308620	3309480	è il piazzo duomo
3309480	3310080	è vero
3310080	3310480	che la città
3310480	3312180	è il piazzo duomo
3312180	3312760	e così via
3312760	3314200	questo non c'è
3314200	3314920	di metà forma
3314920	3316560	ok
3316560	3321120	ovviamente
3321120	3322000	tutto questo
3322000	3322840	ve lo do
3322840	3324420	lo facciamo formalmente
3324420	3324700	però
3324700	3325480	se non mi interessava
3325480	3326160	in questa lezione
3326160	3326960	farvi vedere
3326960	3327740	il percorso
3327740	3328880	di astrazione
3328880	3329600	ok
3329600	3332240	per ognuna di queste
3332240	3334100	ci sono
3334100	3334620	faremo
3334620	3335160	5 o 6
3335160	3335740	world logics
3335740	3336000	quindi
3336000	3337700	perché poi diventa
3337700	3338080	il problema
3338080	3338460	tipo
3338460	3339380	nella tua world logics
3339380	3339980	ti permetti
3339980	3340840	di dire un certo
3340840	3341660	tipo di cose
3341660	3342460	il tuo linguaggio
3342460	3343040	è abbastanza
3343040	3343680	espressivo
3343680	3344200	per affermare
3344200	3344900	una certa cosa
3344900	3346040	perché più
3346040	3347140	come vedremo più avanti
3347140	3347840	più il linguaggio
3347840	3348580	è espressivo
3348580	3349880	più hai fatica
3349880	3350460	a ragionare
3350460	3351340	perché è più certo
3351340	3352480	ok
3352480	3354200	adesso non semplicemente
3354200	3355220	impostando
3355220	3356140	l'intuizione di base
3356140	3358240	l'esempio
3358240	3358880	di world logics
3358880	3359280	e reasoning
3359280	3362920	questa è una
3362920	3363560	sintasa
3363560	3364380	che abbiamo preso
3364380	3365740	dalla prima world logics
3365740	3366180	che farei
3366180	3367560	dalla seconda
3367560	3368420	cosa diciamo
3368420	3368760	se
3368760	3370140	questa qua la possiamo leggere
3370140	3371220	come il duomo
3371220	3371860	è una chiesa
3371860	3372280	poi vediamo
3372280	3372800	il duomo
3372800	3373580	è un certo insieme
3373580	3375600	degli edifici
3375600	3376600	che hanno
3376600	3379440	la torre
3379440	3380320	con la campana
3380320	3380980	giusto no?
3381700	3382120	allora
3382120	3383080	se tu mi dici
3383080	3383440	che
3383440	3384300	e questa è una cosa
3384300	3384640	banale
3384640	3385520	se tu mi dici
3385520	3386160	che il duomo
3386160	3387840	è una chiesa
3387840	3389140	e se tu mi dici
3389140	3390520	che tutte le chiese
3390520	3390960	per questo
3390960	3392200	qualunque chiesa
3392200	3392880	è un edificio
3392880	3393380	con una
3393380	3395340	con una torre
3395340	3396140	della campana
3396140	3396940	sicuramente
3396940	3397880	anche l'uomo
3397880	3399780	ha
3399780	3401880	la campana
3401880	3403360	è chiaro?
3404740	3406100	è chiaro questo ragionamento
3406100	3407160	nella sua ovvietà
3407160	3408080	allora
3408080	3410400	supponiamo che sia vero sempre
3410400	3412500	supponiamo che sia vero sempre
3412500	3414360	e questo è il passo importante
3414360	3415040	che sto per fare
3415040	3415700	dove cominciamo a vedere
3415700	3416520	l'utilizzare la logica
3416520	3417900	supponiamo che sia vero sempre
3417900	3419960	che
3419960	3423880	una chiesa
3423880	3425640	ha una torre
3425640	3426380	con la campana
