start	end	text
2306820	2307480	in logica
2307480	2308720	che è completa
2308720	2309140	vuol dire
2309140	2310180	che io posso
2310180	2311620	dire
2311620	2312360	di ogni persona
2312360	2313220	se bionda non vuoi
2313220	2318400	quindi
2318400	2318780	la verità
2318780	2319280	che fa
2319280	2319500	e
2319500	2321800	non direi mai
2321800	2324660	di non poter
2324660	2325240	riempire
2325240	2327440	un valore
2327440	2327960	che è totalmente
2327960	2328480	il motivo
2328480	2329300	per cui poi
2329300	2330160	quando siamo andati
2330160	2330680	a Web
2330680	2332560	tanti anni fa
2332560	2333700	siamo accorti
2333700	2334060	conto
2334060	2334980	che tante società
2334980	2335900	non le conoscevamo
2335900	2336960	e da dove è saltato
2336960	2338740	tutta la metodologia
2338740	2339580	classica di
2339580	2341040	software engineering
2341040	2342080	come l'avete fatta
2342080	2343260	che non scala
2343260	2344400	al sistema
2344400	2345080	aperto
2345080	2348560	concetti di reazioni
2348560	2349480	spaziale
2349480	2350680	relazione
2350680	2351400	di due persone
2351400	2352740	quindi se ci pensate bene
2352740	2354760	sono tre tipi di relazioni
2354760	2355380	l'ho già detto
2355380	2355700	perché
2355700	2358580	io e voi
2358580	2359560	siamo in relazione
2359560	2359980	vicino
2359980	2360820	alla spaziale
2360820	2362560	siamo in relazione
2362560	2363500	schiamata
2363500	2364200	di ruolo
2364200	2364800	professore
2364800	2365400	studente
2365400	2365980	padre
2365980	2366560	figlio
2366560	2367820	amico
2367820	2368360	così via
2368360	2369180	o
2369180	2370160	azioni
2370160	2371020	io parlo
2371020	2372540	io urlo
2372540	2373100	a voi
2373100	2374880	io cammino
2374880	2375380	con una relazione
2375380	2376020	con me stesso
2376020	2376420	e l'avete
2376420	2377120	con i miei piedi
2377120	2379920	sono tutte le relazioni
2379920	2381660	chiaramente
2381660	2382380	se fate un problema
2382380	2383000	di planning
2383000	2383960	o di pianificazione
2383960	2384560	di azioni
2384560	2385180	le relazioni
2385180	2385600	sono tutti
2385600	2386020	di tipo
2386020	2387020	azioni
2387020	2388100	se fate un'escrizione
2388100	2388600	o un valore
2388600	2390540	di un'istituzione
2390540	2391060	sono tutti
2391060	2391460	di tipo
2391460	2392220	di ruolo
2392220	2393400	se fate
2393400	2394260	un'app
2394260	2394820	che navigano
2394820	2395540	nello spazio
2395540	2396280	sono tutte le relazioni
2396280	2396860	di spazio
2396860	2397680	se vedete voi
2397680	2399380	ma il punto è che
2399380	2400940	questa semantica qua
2400940	2402100	funziona per tutti
2402100	2404540	come ho detto prima
2404540	2406460	il punto fondamentale
2406460	2407740	è semplicemente quello
2407740	2409140	di scegliere
2409140	2409980	bene
2409980	2412840	le proprietà che vuoi
2412840	2413360	in modo che
2413360	2413840	la tua
2413840	2414680	non venga
2414680	2416040	il diverso mondo
2416040	2416860	è ben definito
2416860	2418020	da lì in poi
2418020	2419040	è tutto gratis
2419040	2420020	nel senso che
2420020	2420540	a più in poi
2420540	2420980	chiaramente
2420980	2422120	può essere inefficiente
2422120	2422680	e quindi via
2422680	2422980	ma
2422980	2424220	le ragioni
2424220	2424780	sono
2424780	2427780	corrette
2427780	2429420	questo altro
2429420	2429720	non è che
2429720	2430460	quello detto prima
2430460	2431520	quindi noi
2431520	2432060	abbiamo
2432060	2432600	seti
2432600	2433320	di percetti
2433320	2433820	percetti
2433820	2434520	entità
2434520	2435220	quella che abbiamo detto
2435220	2435640	prima
2435640	2436440	le proprietà
2436440	2437100	dell'entità
2437100	2438120	le proprietà
2438120	2438660	entità
2438660	2439740	e type
2439740	2441000	progetti
2441000	2441320	type
2441320	2442020	e le proprietà
2442020	2442560	per dire
2442560	2443040	voglio dire
2443040	2443740	chiaramente
2443740	2444900	mettendola
2444900	2446060	matematicamente
2446060	2449300	uno può dire
2449300	2450020	se io prendo
2450020	2450500	friend
2450500	2452840	come relazione
2452840	2453520	binaria
2453520	2455060	sarà
2455060	2456340	intanto
2456340	2457720	il porteggio
2457720	2458420	cartesiano
2458420	2458860	sarà
2458860	2460780	l'intervista
2460780	2461400	insieme
2461400	2462460	di tutte
2462460	2463340	le persone
2463340	2465280	per dopo
2465280	2466960	questa
2466960	2467460	è la friend
2467460	2467740	1
2467740	2468200	facciamo
2468200	2468580	friend
2468580	2469040	2
2469040	2470760	sono tutti
2470760	2471200	insieme
2471200	2472060	di persona
2472060	2473620	per persona
2473620	2475140	e così via
2475140	2478600	quindi
2478600	2479100	questo
2479100	2480160	è il relation
2480160	2480720	type
2480720	2481980	e poi
2481980	2482420	ciò
2482420	2484140	friend
2484140	2486420	falco
2486420	2488940	rocky
2488940	2491060	che invece
2491060	2491800	l'istanza
2491800	2492720	la proprietà
2492720	2493600	specifica
2493600	2495380	che
2495380	2496460	a seconda
2496460	2496820	sono
2496820	2497380	il mio sentino
2497380	2497920	di barco
2497920	2498200	e questo
2498200	2498380	è il mio
2498380	2498740	specifico
2498740	2499280	di istanza
2499280	2502300	gli
2502300	2502760	types
2502760	2503280	sono gli
2503280	2503840	insiemi
2503840	2504860	e le
2504860	2505380	relazioni
2505380	2505760	sono
2505760	2506500	le tute
2506500	2510040	e chiaramente
2510040	2510740	a questo punto
2510740	2511240	qui
2511240	2515420	degli esempi
2515420	2516160	notare bene
2516160	2516840	che qui
2516840	2518580	è interessante
2518580	2519480	che questi qua
2519480	2520160	non sono
2520160	2520520	stringhe
2520520	2521140	sono certi
2521140	2521940	sono gli unicamenti
2521940	2523420	sono puntatori
2523420	2524720	ok
2524720	2527160	e ho usato
2527160	2528140	il nome proprio
2528140	2529820	come puntatore
2529820	2530600	ma dove non c'è
2530600	2531100	il nome proprio
2531100	2531740	questa è
2531740	2533480	l'annunciazione
2533480	2534060	che usa
2534060	2534740	WordNet
2534740	2535480	che avete fatto
2535480	2536380	che poi riprenderemo
2536380	2537220	le destitazioni
2537220	2538000	dove
2538000	2538600	sicuramente
2538600	2539400	uno usa
2539400	2540580	sharp sign
2540580	2541380	il numerino
2541380	2542240	per dire
2542240	2543080	che c'è un'entità
2543080	2544780	e chiaramente
2544780	2545640	3 1
2545640	2546040	è diverso
2546040	2546680	da 3 2
2546680	2547200	no?
2548420	2548860	perché
2548860	2550480	non so il nome
2550480	2551180	non so
2551180	2551960	neanche
2551960	2553100	che tipo di albero è
2553100	2553720	ma comunque
2553720	2554520	sono diversi
2554520	2557060	e sono
2557060	2557400	3
2557400	2558760	per esempio
2558760	2559320	between
2559320	2560420	e una tripla
2560420	2561240	o 3 più altre
2561240	2561500	sono
2561500	2562160	sono
2562160	2562860	tuple
2562860	2563980	between
2563980	2564260	e
2564260	2565220	so che
2565220	2565560	tra
2565560	2566420	Rocco e Paolo
2566420	2566900	eccetera
2566900	2567600	e l'altro
2567600	2568600	so che Paolo
2568600	2569240	e così via
2569240	2571040	che possiamo anche scriverla
2571040	2571860	come la quadra
2571860	2573120	quindi questa
2573120	2573800	notate bene
2573800	2574220	guardate
2574220	2574840	abbiamo detto
2574840	2576280	questa è
2576280	2576920	between
2576920	2578200	vista come
2578200	2579200	l'insieme
2579200	2579780	delle tue
2579780	2581240	quindi
2581240	2582540	questo è il percetto
2582540	2584040	semplice
2584040	2585240	questo è il percetto
2585240	2585920	composto
2585920	2586260	che viene
2586260	2587080	istanziato
2587080	2588400	tra queste
2588400	2589040	3 istanze
2589040	2589500	che tutte
2589500	2591000	e qui
2591000	2591480	chiaramente
2591480	2591960	dovrebbero essere
2591960	2592740	Rocco e Soffi
2592740	2593140	Paolo
2593140	2593400	quindi
2593400	2593840	probabilmente
2593840	2594140	queste
2594140	2594560	rocce
2594560	2595520	questa
2595520	2596500	correlazione
2596500	2597460	tripla qua
2597460	2598560	è esattamente
2598560	2599040	questa
2599040	2599940	quindi abbiamo
2599940	2600820	abbiamo
2600820	2601460	abbiamo
2601460	2602660	il percetto
2602660	2603200	Rocco
2603200	2604160	il percetto
2604160	2604780	Soffia
2604780	2606600	il percetto
2606600	2607160	Paolo
2607160	2608000	poi
2608000	2608820	between
2608820	2609420	anche
2609420	2610820	la Soffia
2610820	2611800	e l'albero
2611800	2612520	qua in mezzo
2612520	2613160	se hanno
2613160	2613380	quelli
2613380	2614080	non è Soffia
2614080	2614780	va beh
2614780	2615160	è un po' più
2615160	2615560	importante
2615560	2616760	questi
2616760	2617260	sono i singoli
2617260	2617900	percetti
2617900	2618660	e notate bene
2618660	2619160	che io
2619160	2620060	matematicamente
2620060	2620520	gli do
2620520	2621140	la lista
2621140	2621720	delle tute
2621720	2622400	che è
2622400	2622880	esattamente
2622880	2623280	come quando
2623280	2623760	fai
2623760	2624020	actual
2624020	2624620	recognition
2624620	2625580	su
2625580	2626140	IoT
2626140	2626380	o
2626380	2626580	di
2626580	2627020	television
2627020	2627320	devi
2627320	2627600	dati
2627600	2628200	la possibilità
2628200	2628600	e gli fai
2628600	2628980	training
2628980	2629460	per imparare
2629460	2629740	la loro
2629740	2630760	e poi
2630760	2631380	le istanze
2631380	2631740	e questo è
2631740	2632040	esattamente
2632040	2632380	quello che
2632380	2632920	avrai sentito
2632920	2633920	ok
2633920	2635280	tutto qua
2635280	2639600	ok
2639600	2640200	quindi
2640200	2640440	ho visto
2640440	2640640	quindi
2640640	2640960	mi ha fatto
2640960	2641500	i percetti
2641500	2641780	ma ora
2641780	2641960	dov'è
2641960	2642280	definire
2642280	2642540	domini
2642540	2643360	di interpretazione
2643360	2646120	è quello
2646120	2646620	che ho detto
2646620	2647380	sempre
2647380	2647880	comunque
2647880	2652620	c'è
2652620	2652900	un
2652900	2654500	un
2654500	2654740	domini
2654740	2655500	di riferimento
2655500	2656860	questo
2656860	2657120	è un problema
2657120	2657700	che ha
2657700	2658600	dato
2658600	2658960	a
2658960	2659940	Newton
2659940	2660980	o in
2660980	2661380	Antony
2661380	2662460	Parani
2662460	2664020	comunque
2664020	2664700	sia noi
2664700	2665220	siamo
2665220	2665960	dentro
2665960	2667420	di
2667420	2668100	modellare
2668100	2668540	la box
2668540	2670140	che è
2670140	2670340	il mio
2670340	2670620	domini
2670620	2671360	di riferimento
2671360	2672320	e noi la modelliamo
2672320	2672700	così
2672700	2676080	in qualche
2676080	2676580	maniera
2676580	2680140	elenco
2680140	2680860	tutti i percetti
2680860	2682220	in S3
2682220	2683600	i domini
2683600	2684240	di riferimento
2684240	2685400	sono tutti gli studenti
2685400	2685640	scritti
2685640	2686280	al mio scherzo
2686280	2688360	per fare la stampa
2688360	2689080	per strada
2689080	2691960	fisicamente
2691960	2692280	iniziamo
2692280	2693380	tutti i percetti
2693380	2696660	chiaramente
2696660	2697980	i percetti
2697980	2698740	e il PITAR
2698740	2699520	la identità
2699520	2700020	poi
2700020	2701280	in S3
2701280	2701760	ci sarà
2701760	2702520	esame
2702520	2703400	tutti gli altri
2703400	2703960	ma di fatto
2703960	2705580	il punto fondamentale
2705580	2705900	qui
2705900	2706920	è che
2706920	2707440	insieme
2707440	2708000	del dominio
2708000	2708340	è stato
2708340	2708600	un uomo
2708600	2708980	del nostro
2708980	2709240	stato
2709240	2709440	ora
2709440	2709820	ci sono
2709820	2710640	gli studenti
2710640	2711100	la lista
2711100	2711840	degli esami
2711840	2713000	la lista
2713000	2713460	delle aule
2713460	2713920	e così via
2713920	2714280	ma sono
2714280	2715800	tutti formalizzati
2715800	2720800	chiaramente
2720800	2721480	come scritto qua
2721480	2722020	sono diversi
2722020	2722900	tutti i percetti
2722900	2724380	bene
2724380	2725140	a questo punto
2725140	2725800	formalmente
2725800	2726820	è una mini definizione
2726820	2727480	che dominano
2727480	2728060	la tripla
2728060	2730860	l'insieme
2730860	2731480	delle unità
2731480	2732060	che vediamo
2732060	2733040	entità
2733040	2735280	prima di tutto
2735280	2735900	c'è l'universo
2735900	2736740	di interpretazione
2736740	2737260	che è l'insieme
2737260	2737680	delle unità
2737680	2738240	che vediamo
2738240	2740940	l'insieme di classi
2740940	2741700	che sono
2741700	2742560	quello
2742560	2743080	che vediamo
2743080	2743700	sui dettagli
2743700	2744400	italici
2744400	2745460	è un insieme
2745460	2746600	di relazioni
2746600	2747640	di tutto
2747640	2748260	dove
2748260	2748760	le relazioni
2748760	2749560	sono tutti insieme
2749560	2751580	lui
2751580	2751920	del
2751920	2753520	del
2753520	2753700	del
2753700	2756760	del
2756760	2756800	del
2756800	2757660	cartesiano
2757660	2761480	dell'universo
2761480	2762140	ok
2762140	2763580	quindi
2763580	2774380	e questo
2774380	2774960	è esattamente
2774960	2776340	quando noi andiamo a fare
2776340	2777400	salire delle logiche
2777400	2778920	per ogni logica
2778920	2779760	vi diciamo questa
2779760	2780880	la prima parte
2780880	2781500	per ogni logica
2781500	2782180	dico questa
2782180	2785100	e non è che vi dico
2785100	2785600	solamente
2785600	2786000	domenica
2786000	2786480	di interpretazione
2786480	2787420	vi dico anche
2787420	2788380	le c
2788380	2789580	c'è il titolo
2789580	2790060	di qualità
2790060	2790720	che divido
2790720	2792180	ma non c'è
2792180	2793020	di quali relazioni
2793020	2793480	faccio
2793480	2794240	e una volta
2794240	2795020	che ho fatto questo
2795020	2796220	nella misura in cui
2796220	2797420	abbiamo un metodo
2797420	2798080	che ci accordano
2798080	2798960	linguisticamente
2798960	2799780	esattamente
2799780	2800400	momentario
2800400	2801320	comunque altra cosa
2801320	2802040	da lì in poi
2802040	2803280	proprio di forma
2803280	2803840	di forma
2803840	2804320	e di forma
2804320	2804740	di forma
2804740	2805480	è risolto
2805480	2807180	ed è esattamente
2807180	2807740	dove puoi fare
2807740	2808600	gli esercizi
2808600	2809100	e di via
2809100	2818880	quindi
2818880	2822640	abbiamo le unità
2822640	2823960	abbiamo le classi
2823960	2824640	e le relazioni
2824640	2825360	enarie
2825360	2827060	guardate bene
2827060	2827880	che poi vedremo
2827880	2828600	che nella maggioranza
2828600	2829240	della logica del mondo
2829240	2829860	facciamo le relazioni
2829860	2831640	binarie
2831640	2833240	ma ne entriamo
2833240	2834000	tecnicamente
2834000	2834760	più avanti
2834760	2836440	vediamo
2836440	2837620	le uniche
2837620	2837640	le uniche
2837640	2838980	depict
2838980	2839760	entities
2839760	2840320	class
2840320	2840900	depict
2840900	2841200	set
2841200	2841760	of entities
2841760	2842260	relation
2842260	2842620	depict
2842620	2843060	property
2843060	2843420	set
2843420	2843900	of entities
2843900	2846520	and relation
2846520	2846980	depict
2846980	2847320	relation
2847320	2847600	set
2847600	2847700	set
2847700	2848300	let's
2848300	2848660	notare bene
2848660	2848960	che
2848960	2850840	a livello
2850840	2851660	di modello
2851660	2852800	property
2852800	2853200	relation
2853200	2853420	sono
2853420	2854000	questa cosa
2854000	2855640	qual'è la differenza
2855640	2856420	di ricordazione
2856420	2856960	che andava
2856960	2857660	su blog
2857660	2859900	come vedremo
2859900	2860420	più avanti
2860420	2861080	la lezione
2861080	2861620	è perché
2861620	2862180	sempre
2862180	2863720	quando noi
2863720	2864320	facciamo
2864320	2867260	un modello
2867260	2868000	di quistico
2868000	2868720	del mondo
2868720	2870720	ci hanno insegnato
2870720	2871080	così
2871080	2871860	a parte la vostra
2871860	2872180	cultura
2872180	2873080	ci andiamo sempre
2873080	2873460	insieme
2873460	2874380	di data type
2874380	2878940	però poi
2878940	2879320	al fine
2879320	2880220	il numero 1
2880220	2880720	è un'entità
2880720	2881160	del mondo
2881160	2882840	matematicamente
2882840	2883660	cos'è che
2883660	2884480	il divoegge
2884480	2884980	di qualsiasi
2884980	2885620	è il numero 2
2885620	2886420	com'è il numero
2886420	2887240	matematicamente
2887240	2887800	non sapete
2887800	2888220	cos'è
2888220	2889340	com'è
2889340	2891160	matematico
2891160	2891460	a
2891460	2894120	che voi
2894120	2894560	mi riprovi
2894560	2895100	io vi dico
2895100	2895620	sì ma
2895620	2896580	l'uno
2896580	2897120	è un'entità
2897120	2897500	sì ma
2897500	2898040	che entità
2898040	2898240	è
2898240	2900940	matematicamente
2900940	2901100	no
2901100	2903700	è un esame
2903700	2904020	che ho fatto
2904020	2904360	una volta
2904360	2904920	un orale
2904920	2906120	e ho chiesto
2906120	2906680	a uno studente
2906680	2906960	che ho già
2906960	2907380	mi chiestato
2907380	2907940	il diviniero
2907940	2910140	la domanda
2910140	2910680	che ho fatto
2910680	2910940	ma
2910940	2911940	è una giovane
2911940	2913920	gli ho chiesto
2913920	2914400	che cos'è
2914400	2914840	che hanno
2914840	2915360	il cubone
2915360	2915860	tre alber
2915860	2916520	e tre albite
2916520	2921240	cos'è che hanno
2921240	2921560	i cubone
2921560	2921940	tra le alber
2921940	2922420	e tre albite
2922420	2923000	chi lo sa
2923000	2926280	sono tre
2926280	2928900	ma com'è
2928900	2929460	che si cattura
2929460	2930460	matematicamente
2930460	2931760	insieme
2931760	2932840	sì
2932840	2933660	sono due insieme
2933660	2934540	ma
2934540	2935300	tre albite
2935300	2937280	ma tre albite
2937280	2937940	hanno la stessa
2937940	2939120	situazione
2939120	2939620	di
2939620	2941500	equivalenza
2941500	2941740	di
2941740	2942420	tre albite
2942420	2942880	tre albite
2942880	2944000	tre rosa
2944000	2945680	o tre albite
2945680	2945980	tre albite
2945980	2946340	tre
2946340	2946900	città
2946900	2947920	cos'è che c'è
2947920	2948340	il comune
2948340	2949540	con il figlio
2949540	2949880	di insieme
2949880	2950080	che ha
2950080	2950380	tre
2950380	2950720	il numero
2950720	2952080	il numero
2952080	2953560	di elementi
2953560	2954180	il numero
2954180	2954720	di elementi
2954720	2955040	sì ma
2955040	2956180	mi stai dicendo
2956180	2956780	che il numero
2956780	2957060	è tre
2957060	2957640	il numero
2957640	2958200	di elementi
2958200	2958600	ma devi dire
2958600	2959320	matematicamente
2959320	2961020	eh
2961020	2963340	esatto
2963340	2965940	lo facciamo a calcolare
2965940	2967240	lo facciamo a matematicamente
2967240	2967860	a formalizzare
2967860	2968600	la caldinalità
2968600	2970800	questo è il numero
2970800	2971780	di elementi
2971780	2972300	tra l'insieme
2972300	2975660	si fa così
2975660	2978400	grazie
2978400	2979980	c'è l'albero
2979980	2981720	c'è l'albero
2981720	2982480	c'è l'albero
2982480	2983800	poi qua c'è la matita
2983800	2985080	qua c'è la matita
2985080	2985940	poi c'è la matita
2985940	2990820	per ogni elemento
2990820	2991460	diventa insieme
2991460	2993080	dati qualunque insieme
2993080	2994520	la caldinalità
2994520	2996000	è così
2996000	2996400	per fare
2996400	2996760	un'azione
2996760	2997440	più anivocata
2997440	2997760	a tutti
2997760	2998080	le vite
2998080	2998660	dell'insieme
2998660	3001160	è chiaro?
3002700	3003140	infatti
3003140	3003460	il numero
3003460	3004180	di qualunque
3004180	3004420	il numero
3004420	3005020	è l'insieme
3005020	3005580	tutti insieme
3005580	3006600	della caldinalità
3006600	3012480	quindi
3012480	3013240	in quest'ottica
3013240	3013640	qui
3013640	3014220	il numero
3014220	3014480	uno
3014480	3014800	ne metto
3014800	3015140	insieme
3015140	3015620	e poi ovviamente
3015620	3016600	tanto per divertimento
3016600	3018600	per 5 minuti
3018600	3019440	è chiaro no?
3019480	3019980	vi comincia?
3022060	3022880	è chiaro no?
3022880	3023340	questo è un'altra
3023340	3023700	risposta
3023700	3024320	non vi comincia
3024320	3026360	ovviamente
3026360	3026700	diciamo
3026700	3027240	bello bello
3027240	3027540	bello
3027540	3028860	da buoni ingegneri
3028860	3029480	come ero io
3029480	3030700	che sono io
3030700	3031840	e poi ti dico
3031840	3032360	sì ma guarda
3032360	3033260	questo esempio qua
3033260	3034420	uno
3034420	3035060	uno
3035060	3035760	due
3035760	3036460	quattro
3036460	3036960	tre
3036960	3037720	nove
3037720	3038520	sei
3038520	3039240	quattro
3039240	3040060	sedici
3040060	3040860	5
3040860	3041280	25
3041280	3046280	numero
3046280	3047460	il quadrato
3047460	3047800	del numero
3047800	3048300	c'è la reazione
3048300	3048800	uno a uno
3048800	3049860	eh ma tu dicevi
3049860	3050620	i due quadrati
3050620	3051060	sono più
3051060	3051880	o meno
3051880	3053680	infatti
3053680	3054380	all'infinito
3054380	3056540	insieme
3056540	3057820	ma insieme
3057820	3058440	i codi
3058440	3058940	non si accade
3058940	3059360	in realtà
3059360	3061220	anche le matematiche
3061220	3064200	questo insieme
3064200	3064900	all'infinito
3064900	3067160	questo insieme
3067160	3067780	all'infinito
3067780	3069560	perché
3069560	3070080	una volta
3070080	3070400	in usata
3070400	3070820	la definizione
3070820	3071180	di una
3071180	3071740	in questa maniera
3071740	3072320	così è
3072320	3073960	allora viene fuori
3073960	3074880	che se tu prendi
3074880	3075340	chiamiamo
3075340	3075740	omega
3075740	3076300	l'infinito
3076300	3076760	fai uno
3076760	3077000	più
3077000	3077500	l'infinito
3077500	3078100	è diverso
3078100	3079400	da uno
3079400	3079940	più lì
3079940	3082160	anche qui
3082160	3082640	non ce li devi
3082640	3083220	mai usare
3083220	3086140	se aggiungi
3086140	3086560	un oggetto
3086560	3087100	finito
3087100	3087880	un insieme
3087880	3088240	infinito
3088240	3089280	un insieme
3089280	3089940	infinito
3089940	3091640	non cambi
3091640	3092260	la presentazione
3092260	3092640	insieme
3092640	3092940	vabbè
3092940	3093420	queste sono tutte
3093420	3094040	curiosità
3094040	3095700	per dirvi
3095700	3096320	che quando si
3096320	3096780	comincia a fare
3096780	3097160	la logica
3097160	3097900	la matematica
3097900	3098440	magari
3098440	3099280	per dare l'idea
3099280	3100120	che questi concetti
3100120	3100460	che siamo
3100460	3101080	molti semplici
3101080	3101520	in realtà
3101520	3103020	hanno un significato
3103020	3103920	molto profondo
3103920	3105480	e che
3105480	3107260	tra i informatici
3107260	3109520	avere in mente
3109520	3110340	questa cosa qua
3110340	3111440	ti aiuta a pensare
3111440	3111960	bene
3111960	3112560	quando facciamo
3112560	3113220	il nostro lavoro
3113220	3115140	passo dopo
3115140	3116900	quindi
3116900	3117380	abbiamo detto
3117380	3117680	però
3117680	3117900	comunque
3117900	3118380	se abbiamo detto
3118380	3118900	che cosa
3118900	3119180	che
3119180	3120280	quando noi diciamo
3120280	3121040	che nel mio dominio
3121040	3121720	di interpretazione
3121720	3122580	come lo faremo
3122580	3123020	più avanti
3123020	3123440	il solito
3123440	3124080	di data type
3124080	3125120	io vi compresi
3125120	3126080	i numeri
3126080	3127300	vi avete chieduto bene
3127300	3127840	ma sto dicendo
3127840	3128760	che i matematici
3128760	3130000	dicono come fate
3130000	3130760	ok
3130760	3131460	quindi
3131460	3134040	dato un colunque
3134040	3135420	un universo
3135420	3136420	di un'interpretazione
3136420	3137460	se vogliamo mettere
3137460	3138300	detratare il tento
3138300	3138980	possiamo mettere
3138980	3139880	e continuiamo a fare
3139880	3140460	degli insiemi
3140460	3141020	quello sarà
3141020	3141360	l'insieme
3141360	3142240	e tutti gli insiemi
3142240	3143240	che è cambiato
3143240	3144000	della camminarità
3144000	3146040	3 a 4
3146040	3146320	5
3146320	3146620	6
3146620	3148160	qual'è un fatto
3148160	3151140	parte importante
3151140	3151580	perché
3151580	3152120	è dove
3152120	3152620	esattamente
3152620	3153140	arriviamo
3153140	3153400	perché
3153400	3154380	siamo dati
3154380	3154980	i percetti
3154980	3156000	non siamo dati
3156000	3160500	gli oggetti
3160500	3161260	che noi percepiamo
3161260	3161960	però
3161960	3163140	se voi ricordate
3163140	3164960	quello che io ho detto
3164960	3165460	ieri
3165460	3166780	ho detto
3166780	3167520	che
3167520	3168880	nel ragionamento
3168880	3169880	in particolare
3169880	3170360	quando arriviamo
3170360	3170780	al livello
3170780	3171480	della classe
3171480	3172080	del ragionamento
3172080	3173040	quella della saggetta
3173040	3173780	così chiamata
3173780	3176080	tu ragionisci
3176080	3176500	a chi viene
3176500	3177080	ciò che fa
3177080	3179420	ok
3179420	3181120	quindi
3181120	3181640	noi
3181640	3182300	vogliamo
3182300	3183240	poter dire
3183240	3185220	anche un meccanismo
3185220	3188640	nel
3188640	3192480	nel linguaggio
3192480	3194640	per poter dire
3194640	3195080	per fare
3195080	3195900	delle frasi
3195900	3197180	o delle sentenze
3197180	3198580	di cui
3198580	3199760	il vero
3199760	3200180	parte
3200180	3201920	queste sentenze
3201920	3202200	qua
3202200	3202520	tipo
3202520	3203100	è vero
3203100	3203460	che oggi
3203460	3203880	piove
3203880	3204220	sì
3204220	3205940	è vero
3205940	3206560	che cammino
3206560	3206780	sì
3206780	3207080	ok
3207080	3208120	ma
3208120	3208520	con il
3208520	3209080	effetto
3209080	3210800	è la
3210800	3211000	modo
3211000	3211220	che
3211220	3213240	va
3213240	3213280	va
3213280	3215240	va
3215240	3219240	va
3219240	3219800	va
3219800	3220240	va
3220240	3220820	va
3220820	3221240	va
3221240	3222240	va
3222240	3222740	va
3222740	3223240	va
3223240	3223320	va
3223320	3224240	va
3224240	3225240	va
3225240	3225320	va
3225320	3226240	va
3226240	3227160	va
3227160	3228120	coordinato
3228120	3228400	stato
3228400	3229060	temporale
3229060	3229260	poi
3229260	3229420	fa
3229420	3229760	l'altro
3229760	3230060	sì
3230060	3234120	è vero
3234120	3234500	sì
3234500	3236380	è vero
3236380	3237060	sì
3237060	3237560	è vero
3237560	3239700	che
3239700	3240240	la cosa
3240240	3241060	interessante
3241060	3244080	c'è il verbo
3244080	3255040	è il verbo
3255040	3256820	è poi la tripla
3256820	3258220	che vedrete
3258220	3258240	che vedrete
3258240	3264120	come ho detto prima
3264120	3264680	se esattamente
3264680	3265120	per caso
3265120	3265880	l'ho detto prima
3265880	3273660	brand
3273660	3273680	brand
3273680	3303680	
3303680	3312340	linguistiche, di cui puoi dire che denotano, che sono vero o false, che denotano dei fatti,
3312340	3317800	che sono esattamente queste percezioni che si può dire o meno se dato un certo spazio
3317800	3321700	temporale è vero o falso che c'è, che ci sono.
3321700	3333240	Tematicamente, quella è quella che nella lezione che ti chiedi, qui purtroppo dovrebbe essere linguisticamente,
3333240	3340780	quindi cos'è che è un fatto di certidore? Un fatto lo modelliamo dicendo, è una member of relation between a unit and a class.
3341140	3346960	Fausto è un professore, è vero, sì. Fausto è una donna, no. Il primo tipo di fatto.
3346960	3358160	Fausto è amico di Alfredo, sì. No, non lo so, è poco importante. Fausto è in aula, sì.
3363840	3376160	Donna è un sottinsieme di persone, sì. Essere demitori è un sottinsieme di essere parenti,
3376960	3385300	sì. Essere, e così via, però appunto quando in Italia volevo dire, questo è una generation
3385300	3395160	a trip, almeno che sa ciò di dire. Essere demitori in Italia è un sottinsieme di essere parenti
3395160	3400960	in Italia. Se no, assumiamo anche il concetto di parenti, ci mettiamo in Italia con i parametri
3400960	3409120	in Italia. Però di fatto, quello che vi sto dicendo, è che in tutte le vostre somatizzazioni
3409120	3414600	avete tre tipi di relazioni. Di ruolo, di spazio-tempo, c'è anche maggiore e minore,
3414700	3424960	prima o dopo. E di azione. E tutte queste sono insieme, insieme, insieme, insieme a ciò
3424960	3430420	di pensare. E questi si chiamano fatti. Qual è il passo che abbiamo fatto dei percetti
3430420	3437600	e dei fatti? Che i percetti vengono costruiti, messi sempre dai fatti. Del fatto puoi dire
3437600	3442880	che è vero o falso. Del fatto se adesso piove a New York, possiamo dire che è nostro.
3445440	3451660	Il fatto di New York possiamo dire che è vero o che piove. Tutta questa roba qui la facciamo
3451660	3455300	o che è arrivata perché stavamo qua. Quando voi fate l'esercizio, la fate per non
3455300	3463380	arrivare a dire queste sezioni sul mondo. E tutte queste, nel caso semplice, nel 90
3463380	3469780	come adesso si usa da noi, siamo tutte triple. Dobbiamo fare questo triple. Poi c'è un sacco
3469780	3475580	di... se uno lo può fare, lo facciamo a ridurre in una versione nazia, in una versione binaria,
3475680	3481100	si può fare, non lo facciamo in questo corso, in altri corsi. Comunque stiamo dicendo
3481100	3487180	che tutto il lavoro che abbiamo fatto noi, non è che abbiamo fatto prima, avevamo le
3487180	3494140	immagini, ci siamo dati i scientifici perfetti, perfetti, perfetti, perfetti, perfetti, e ora
3494140	3498340	ci andiamo a scegliere tra tutti i percetti quelli che ci interessano. Perché sono quelli
